dataset,configuration,ground_truth,wavelength,image_path,PSNR,SSIM,MSSSIM,IWSSIM,VIF,FSIM,GMSD,MSGMSD,HAARPSI,UQI,S3IM,TV,BRISQUE,CLIP-IQA,PSNR_norm,GMSD_norm,MSGMSD_norm,BRISQUE_norm
SWFD,linear_BP,ms_BP,---,results/SWFD/images_used/linear_BP_slice_54.png,29.500504,0.86937606,0.92511284,0.8270914,0.30498728,0.8518682687270527,0.06781663,0.073765546,0.7133237,0.9960889577695012,0.8617740025768428,9.368859,38.148865,0.3963337,0.3687563,0.19376181,0.2107587,0.10109882
SWFD,linear_BP,ms_BP,---,results/SWFD/images_used/linear_BP_slice_55.png,34.361576,0.8851336,0.941523,0.85176545,0.26457638,0.8994471778226794,0.04193792,0.04654866,0.80765826,0.9987839545114512,0.8784467597603225,6.4126277,40.58197,0.19394928,0.4295197,0.119822636,0.13299617,0.19833164
SWFD,linear_BP,ms_BP,---,results/SWFD/images_used/linear_BP_slice_56.png,21.358097,0.9110826,0.9446711,0.86085635,0.32425165,0.8878271652157872,0.0447706,0.049701706,0.8229705,0.9642463436667997,0.9064088283650591,6.4690843,40.28705,0.102205165,0.2669762,0.127916,0.14200488,0.18654585
SWFD,linear_BP,ms_BP,---,results/SWFD/images_used/linear_BP_slice_57.png,17.936842,0.9039828,0.96026534,0.8748096,0.29675126,0.8493689380961397,0.03682911,0.03920306,0.84158075,0.9166489613789107,0.9006743222533942,4.697567,38.383118,0.18082038,0.22421053,0.10522603,0.11200874,0.11046014
SWFD,linear_BP,ms_BP,---,results/SWFD/images_used/linear_BP_slice_58.png,17.034363,0.86165726,0.92704827,0.81928605,0.25462878,0.8615606587560743,0.052352324,0.056604654,0.73077554,0.9097532859302504,0.8540579936557942,6.7528343,41.736267,0.21136549,0.21292953,0.14957806,0.16172758,0.24446017
SWFD,linear_BP,ms_BP,---,results/SWFD/images_used/linear_BP_slice_59.png,20.380257,0.9075546,0.945604,0.86162037,0.29536185,0.8630140124184833,0.053844858,0.058970146,0.7480613,0.9615974214827347,0.8999333324904499,6.4650006,43.200623,0.30461127,0.2547532,0.15384245,0.16848613,0.30297938
SWFD,linear_BP,ms_BP,---,results/SWFD/images_used/linear_BP_slice_60.png,21.644127,0.93366903,0.96310675,0.8764953,0.3818132,0.8750625651110808,0.04489378,0.050983675,0.79801035,0.9579484565136757,0.9284860270427231,5.3682327,38.03534,0.31345958,0.2705516,0.12826794,0.14566764,0.09656207
SWFD,linear_BP,ms_BP,---,results/SWFD/images_used/linear_BP_slice_61.png,26.836473,0.9204822,0.9547587,0.8840969,0.36528504,0.8739291846457738,0.04768588,0.05127404,0.8197273,0.9873616161712797,0.9162331277015596,6.860995,39.11615,0.17105794,0.33545592,0.13624537,0.14649725,0.1397539
SWFD,linear_BP,ms_BP,---,results/SWFD/images_used/linear_BP_slice_62.png,19.000668,0.89737356,0.9549047,0.87220824,0.39129192,0.8615427592578295,0.053404424,0.05831852,0.7881347,0.9510212414069926,0.8906123846066256,6.773032,40.085144,0.23940195,0.23750834,0.15258408,0.16662435,0.17847726
SWFD,linear_BP,ms_BP,---,results/SWFD/images_used/linear_BP_slice_63.png,30.304766,0.8730192,0.9332813,0.8447114,0.3576991,0.8843231420352318,0.059678648,0.06550845,0.78922737,0.9971555288241853,0.8664375181915274,8.327647,47.88153,0.21348879,0.37880957,0.17051043,0.18716699,0.49003989
SWFD,linear_BP,ms_BP,---,results/SWFD/images_used/linear_BP_slice_64.png,28.866417,0.88009363,0.9340658,0.85392976,0.3666115,0.886524429775409,0.056293864,0.06260431,0.7862285,0.9949756678743493,0.8736268311536632,7.906403,38.780884,0.17175156,0.36083022,0.16083962,0.17886946,0.12635584
SWFD,linear_BP,ms_BP,---,results/SWFD/images_used/linear_BP_slice_65.png,26.331339,0.86625534,0.92771894,0.84303445,0.36438295,0.885986965541744,0.059899453,0.06644735,0.7815767,0.9920702362090584,0.8601320634317062,8.585449,42.465393,0.13414805,0.32914174,0.1711413,0.18984957,0.2735978
SWFD,linear_BP,ms_BP,---,results/SWFD/images_used/linear_BP_slice_66.png,25.865456,0.8820564,0.9354748,0.8474379,0.37992793,0.8868241564081352,0.05729197,0.06349461,0.7961877,0.9912520302518328,0.8757598048045847,7.788912,40.99872,0.19162017,0.32331818,0.16369134,0.18141317,0.2149859
SWFD,linear_BP,ms_BP,---,results/SWFD/images_used/linear_BP_slice_67.png,27.006416,0.8686965,0.91664326,0.7763755,0.39756122,0.862443919113635,0.07603975,0.08133991,0.7116008,0.9909262496474752,0.8601251005703787,7.973024,42.3338,0.27709457,0.3375802,0.21725643,0.23239975,0.2683391
SWFD,linear_BP,ms_BP,---,results/SWFD/images_used/linear_BP_slice_68.png,14.764652,0.841925,0.92530406,0.8324527,0.3112379,0.8714331695668189,0.066238984,0.06891605,0.7497711,0.8460529804396106,0.8361478183711775,6.982761,41.219543,0.2878116,0.18455815,0.18925424,0.196903,0.22381063
SWFD,linear_BP,ms_BP,---,results/SWFD/images_used/linear_BP_slice_69.png,29.443056,0.9102365,0.94370675,0.8569677,0.3517651,0.8869573234618037,0.058160488,0.06235377,0.79533446,0.995629668942686,0.9037166045708318,7.2488594,40.891296,0.35477093,0.3680382,0.16617282,0.17815363,0.21069308
SWFD,linear_BP,ms_BP,---,results/SWFD/images_used/linear_BP_slice_70.png,19.885475,0.8902997,0.95842016,0.9091349,0.32821995,0.87866473766791,0.036337048,0.04003563,0.83268684,0.936057059333851,0.8853636471146729,6.2608957,43.697205,0.20071845,0.24856845,0.10382014,0.11438752,0.322824
SWFD,linear_BP,ms_BP,---,results/SWFD/images_used/linear_BP_slice_71.png,16.99947,0.8870703,0.95326805,0.8873413,0.34862122,0.8809151260884385,0.041852478,0.04429685,0.81757444,0.9093852586494426,0.8823183993375991,6.8376713,40.17169,0.23121561,0.21249337,0.11957851,0.12656243,0.18193592
SWFD,linear_BP,ms_BP,---,results/SWFD/images_used/linear_BP_slice_72.png,18.647602,0.86960286,0.9400813,0.86570704,0.28535688,0.8684635145565623,0.06375321,0.06788391,0.7683647,0.9565407327476814,0.8630208880609906,8.001695,42.49518,0.34951866,0.23309502,0.18215203,0.19395404,0.2747881
SWFD,linear_BP,ms_BP,---,results/SWFD/images_used/linear_BP_slice_73.png,23.554283,0.8636405,0.92309946,0.8313032,0.31445226,0.8669661449124235,0.07151106,0.077602156,0.74042094,0.9864827747866477,0.8567898889801384,9.913541,38.75287,0.27473143,0.29442853,0.20431732,0.22172044,0.12523629
SWFD,linear_BP,ms_BP,---,results/SWFD/images_used/linear_BP_slice_74.png,19.4012,0.8578516,0.92488474,0.84289974,0.29719347,0.8878663539523425,0.06575284,0.072419904,0.75335133,0.9583099071371401,0.8521031291955201,9.226055,42.629333,0.19382392,0.242515,0.18786527,0.20691402,0.28014928
SWFD,linear_BP,ms_BP,---,results/SWFD/images_used/linear_BP_slice_75.png,31.578,0.8500563,0.90067863,0.7693672,0.29352218,0.8507178759934617,0.07532573,0.08166277,0.6769855,0.9981368487881657,0.8414410805619039,9.108992,40.218323,0.1444,0.394725,0.21521637,0.23332219,0.1837994
SWFD,linear_BP,ms_BP,---,results/SWFD/images_used/linear_BP_slice_76.png,20.658379,0.85976624,0.93047756,0.84007984,0.28156993,0.8602828494401876,0.061105315,0.0663393,0.7547929,0.9677830056362713,0.8541777148778493,8.390445,42.53119,0.38107044,0.25822973,0.17458661,0.18954086,0.27622718
