dataset,configuration,ground_truth,wavelength,image_path,PSNR,SSIM,MSSSIM,IWSSIM,VIF,FSIM,GMSD,MSGMSD,HAARPSI,UQI,S3IM,TV,BRISQUE,CLIP-IQA,PSNR_norm,GMSD_norm,MSGMSD_norm,BRISQUE_norm
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_55.png,15.402988,0.24365346,0.3875269,0.21628311,0.02770014,0.710183732571125,0.2731815,0.26697832,0.19706652,0.8429386498541431,0.23937413761913032,37.98283,39.686584,0.34969234,0.19253735,0.7805186,0.7627952,0.61461854
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_56.png,19.489788,0.30492792,0.4413131,0.25717944,0.027421568,0.7127185914676718,0.26078838,0.25203368,0.24990632,0.9492888056293074,0.29404039531815873,32.280857,38.763855,0.35161564,0.24362235,0.7451097,0.72009623,0.5904059
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_57.png,17.690624,0.269161,0.4134617,0.22558556,0.047207713,0.7281169986561965,0.27967802,0.27089638,0.16335727,0.9169156188960359,0.2632809247722524,38.122417,39.67267,0.45139593,0.2211328,0.7990801,0.7739897,0.6142534
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_58.png,15.765003,0.26607904,0.39313084,0.24299935,0.023812464,0.7125143221577837,0.25662342,0.2517455,0.26068482,0.8785434086871725,0.25985161769142223,35.846844,36.86615,0.36628595,0.19706254,0.7332098,0.71927285,0.5406096
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_59.png,15.162349,0.23659645,0.36899403,0.22780262,0.02815655,0.7079117482754774,0.27192497,0.2668182,0.20793584,0.8475999934453018,0.22603146689858947,41.992554,42.575623,0.39883807,0.18952936,0.7769285,0.76233774,0.69042766
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_60.png,12.839439,0.27541235,0.4176889,0.2463708,0.036611233,0.6995064197491727,0.26617545,0.26040298,0.21506374,0.7237365002714669,0.2712811277550158,31.5453,34.348328,0.3196639,0.16049299,0.7605013,0.74400854,0.4745413
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_61.png,15.334175,0.24293087,0.3776083,0.22744334,0.029767687,0.6910844704217772,0.2693751,0.2648388,0.20246136,0.8643973869538782,0.2323569882930557,39.269722,37.91156,0.34866896,0.19167718,0.7696431,0.75668234,0.56804144
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_62.png,15.628072,0.3511662,0.50410235,0.28423628,0.045607336,0.6947152119415184,0.26829106,0.25530353,0.22916616,0.9155261739166854,0.3441652331389582,32.184063,38.99652,0.3340756,0.1953509,0.7665459,0.72943866,0.5965111
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_63.png,14.789065,0.23750274,0.36248872,0.21225269,0.024402093,0.6921179764553288,0.27117783,0.26296973,0.2299395,0.8150665846091645,0.2348382187075267,37.825264,41.170715,0.29992494,0.18486331,0.7747938,0.7513421,0.65356255
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_64.png,17.544138,0.2484726,0.364258,0.21196257,0.028847158,0.6676169730490324,0.27388105,0.26707035,0.21147174,0.8969896109037417,0.2449022689354548,39.08792,39.754333,0.29969332,0.21930173,0.7825173,0.7630582,0.6163963
