dataset,configuration,ground_truth,wavelength,image_path,PSNR,SSIM,MSSSIM,IWSSIM,VIF,FSIM,GMSD,MSGMSD,HAARPSI,UQI,S3IM,TV,BRISQUE,CLIP-IQA,PSNR_norm,GMSD_norm,MSGMSD_norm,BRISQUE_norm
SCD,"vc,lv128_BP",vc_BP,---,"results/SCD/images_used/vc,lv128_BP_slice_69.png",14.217798,0.8455707,0.9271231,0.82794386,0.25113136,0.7421698198128771,0.11291577,0.11892139,0.54446924,0.8058582504884394,0.8391265985812275,7.6162252,61.128113,0.30635396,0.17772248,0.3226165,0.3397754,0.5995165
SCD,"vc,lv128_BP",vc_BP,---,"results/SCD/images_used/vc,lv128_BP_slice_70.png",16.936562,0.8553338,0.87727374,0.7283151,0.25123918,0.7666601549588115,0.12503456,0.12335584,0.51729,0.8322829012235153,0.847485718682327,9.274803,58.79828,0.10577352,0.21170703,0.3572416,0.35244527,0.5269716
SCD,"vc,lv128_BP",vc_BP,---,"results/SCD/images_used/vc,lv128_BP_slice_71.png",16.623129,0.88512576,0.888124,0.7844147,0.24108076,0.7661806461894058,0.107712045,0.110373035,0.5653123,0.8912854099877221,0.8803790801300235,8.633772,48.36371,0.3099598,0.20778911,0.3077487,0.31535155,0.2020662
SCD,"vc,lv128_BP",vc_BP,---,"results/SCD/images_used/vc,lv128_BP_slice_72.png",15.260323,0.86462915,0.8541327,0.61895883,0.18063474,0.7170440892819098,0.13772447,0.14399743,0.4953918,0.8723005409355761,0.8575741044381382,6.9343104,60.681824,0.1773244,0.19075403,0.3934985,0.41142124,0.5856202
SCD,"vc,lv128_BP",vc_BP,---,"results/SCD/images_used/vc,lv128_BP_slice_73.png",14.196328,0.7666389,0.93133885,0.87100834,0.2703433,0.7664885478630787,0.10347888,0.111367986,0.6419119,0.6329929967711381,0.7643158190404176,9.18159,60.57074,0.24424486,0.1774541,0.29565394,0.31819424,0.58216137
SCD,"vc,lv128_BP",vc_BP,---,"results/SCD/images_used/vc,lv128_BP_slice_74.png",10.932294,0.7546505,0.9229271,0.82902133,0.2896779,0.7406459773621062,0.102544196,0.10859927,0.6112955,0.6262731762232407,0.7500925580001936,7.9763846,53.131653,0.40844083,0.13665368,0.2929834,0.31028363,0.35052758
SCD,"vc,lv128_BP",vc_BP,---,"results/SCD/images_used/vc,lv128_BP_slice_75.png",11.07437,0.60776824,0.90320086,0.8597835,0.29001793,0.760126356987299,0.095831744,0.1118183,0.5755036,0.3979145575400054,0.6070975990448524,8.483911,65.33588,0.37762985,0.13842963,0.273805,0.31948087,0.7305353
SCD,"vc,lv128_BP",vc_BP,---,"results/SCD/images_used/vc,lv128_BP_slice_76.png",17.810122,0.8736414,0.9562026,0.8763922,0.25808975,0.7364436206981111,0.08365406,0.09148325,0.5371363,0.8306639090592771,0.8687260940617939,9.353878,59.868347,0.30463246,0.22262652,0.2390116,0.26138073,0.5602907
SCD,"vc,lv128_BP",vc_BP,---,"results/SCD/images_used/vc,lv128_BP_slice_77.png",15.926088,0.8765508,0.8873813,0.71940696,0.20800723,0.7575460020842124,0.11499497,0.12140066,0.55341566,0.8747163927967366,0.8703388610314867,7.0993123,55.619324,0.23404965,0.1990761,0.32855707,0.34685904,0.42798716
SCD,"vc,lv128_BP",vc_BP,---,"results/SCD/images_used/vc,lv128_BP_slice_78.png",15.694578,0.80752635,0.9372544,0.90176904,0.27503935,0.7655088815940349,0.092865475,0.09543233,0.66111726,0.6978195525513355,0.8046303295849837,9.445591,60.751038,0.27790853,0.19618222,0.26532993,0.2726638,0.58777535
